DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Lithuania,2018,268989,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Lithuania,2019,268877,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Lithuania,2020,265826,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Lithuania,2021,268907,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Lithuania,2022,262999,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Lithuania,2023,262364,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Lithuania,2024,265898,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Luxembourg,2015,37807,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Luxembourg,2016,38593,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Luxembourg,2017,39032,b,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Luxembourg,2018,39833,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Luxembourg,2019,40542,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Luxembourg,2020,41217,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Luxembourg,2021,41563,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Luxembourg,2022,42541,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Luxembourg,2023,43850,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Luxembourg,2024,45171,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Latvia,2015,183554,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Latvia,2016,187297,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Latvia,2017,191036,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Latvia,2018,192571,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Latvia,2019,192278,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Latvia,2020,191239,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Latvia,2021,188439,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Latvia,2022,183357,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Latvia,2023,182403,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Latvia,2024,184304,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Moldova,2015,130270,be,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Moldova,2016,129194,e,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Moldova,2017,127591,e,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Moldova,2018,130793,e,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Moldova,2019,130730,e,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Moldova,2020,128018,e,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Moldova,2021,123854,e,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Moldova,2022,109978,e,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Moldova,2023,108204,ep,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Moldova,2024,116305,ep,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Montenegro,2015,36355,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Montenegro,2016,37204,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Montenegro,2017,38350,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Montenegro,2018,38206,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Montenegro,2019,37594,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Montenegro,2020,37043,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Montenegro,2021,35326,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Montenegro,2022,34256,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Montenegro,2023,34837,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Montenegro,2024,37059,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,North Macedonia,2015,99271,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,North Macedonia,2016,101494,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,North Macedonia,2017,102756,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,North Macedonia,2018,105100,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,North Macedonia,2019,107068,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,North Macedonia,2020,108466,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,North Macedonia,2021,107922,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,North Macedonia,2022,110580,b,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,North Macedonia,2023,115096,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Malta,2015,31570,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Malta,2016,32317,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Malta,2017,32923,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Malta,2018,33127,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Malta,2019,34361,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Malta,2020,37043,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Malta,2021,39127,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Malta,2022,41660,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Malta,2023,44373,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Malta,2024,47092,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Netherlands,2015,1277510,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Netherlands,2016,1309093,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Netherlands,2017,1336160,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Netherlands,2018,1367654,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Netherlands,2019,1407546,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Netherlands,2020,1455288,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Netherlands,2021,1482721,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Netherlands,2022,1566712,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Netherlands,2023,1643327,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Netherlands,2024,1708311,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Norway,2015,359737,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Norway,2016,364938,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Norway,2017,369309,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Norway,2018,378211,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Norway,2019,390046,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Norway,2020,407092,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Norway,2021,425746,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Norway,2022,448655,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Norway,2023,467203,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Norway,2024,486072,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Poland,2015,2670691,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Poland,2016,2700172,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Poland,2017,2723741,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Poland,2018,2720317,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Poland,2019,2715100,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Poland,2020,2720773,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Poland,2021,2656897,bep,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Poland,2022,2686846,ep,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Poland,2023,2777603,ep,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Poland,2024,2910562,ep,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Portugal,2015,1054109,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Portugal,2016,1068819,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Portugal,2017,1080763,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Portugal,2018,1096195,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Portugal,2019,1116107,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Portugal,2020,1147154,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Portugal,2021,1175446,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Portugal,2022,1199974,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Portugal,2023,1222399,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Portugal,2024,1260135,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Romania,2015,1563725,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Romania,2016,1573425,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Romania,2017,1578053,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Romania,2018,1571951,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Romania,2019,1559669,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Romania,2020,1565603,e,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Romania,2021,1530769,e,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Romania,2022,1459194,e,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Romania,2023,1463147,e,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Romania,2024,1498530,e,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Serbia,2015,578306,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Serbia,2016,582865,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Serbia,2017,584215,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Serbia,2018,579532,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Serbia,2019,574093,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Serbia,2020,568070,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Serbia,2021,548857,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Serbia,2022,537373,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Serbia,2023,535738,b,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Serbia,2024,557062,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Sweden,2015,834489,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Sweden,2016,847127,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Sweden,2017,863680,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Sweden,2018,889270,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Sweden,2019,922752,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Sweden,2020,964904,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Sweden,2021,1000735,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Sweden,2022,1042430,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Sweden,2023,1080014,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Sweden,2024,1116396,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Slovenia,2015,174482,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Slovenia,2016,178561,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Slovenia,2017,182559,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Slovenia,2018,186836,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Slovenia,2019,191112,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Slovenia,2020,193400,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Slovenia,2021,191365,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Slovenia,2022,193806,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Slovenia,2023,198322,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Slovenia,2024,204045,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Slovakia,2015,305604,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Slovakia,2016,312339,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Slovakia,2017,320290,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Slovakia,2018,327285,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Slovakia,2019,334258,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Slovakia,2020,344529,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Slovakia,2021,349416,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Slovakia,2022,343825,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Slovakia,2023,356497,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Slovakia,2024,374125,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,San Marino,2018,3170,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Türkiye,2015,2420023,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Türkiye,2016,2512670,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Türkiye,2017,2558474,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Türkiye,2018,2646214,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Türkiye,2019,2717075,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Türkiye,2020,2811142,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Türkiye,2021,2883135,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Türkiye,2023,3002261,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Türkiye,2024,3137052,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Ukraine,2015,3169167,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Ukraine,2016,3239326,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Ukraine,2017,3298330,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Ukraine,2018,3266175,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Ukraine,2019,3170038,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Ukraine,2020,3098834,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Ukraine,2021,2988243,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Ukraine,2022,2928507,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,United Kingdom,2015,5241377,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,United Kingdom,2016,5298422,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,United Kingdom,2017,5365048,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,United Kingdom,2018,5471307,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,United Kingdom,2019,5601457,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Kosovo*,2016,44737,p,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Kosovo*,2017,56787,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Kosovo*,2018,57280,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Total,75 years or over,Kosovo*,2019,61107,,
